title,url,discounted_price,original_price
3W LED COB Lanterna 160LM 2 Lanternas Modos & Torches HLT-520950,https://www.tinydeal.com/pt/3w-led-cob-flashlight-160lm-2-modes-flashlights-torches-p-162097.html,R$17.14,R$22.28 
Dormir Face Lift Up Belt BBI-564823,https://www.tinydeal.com/pt/sleeping-face-lift-up-belt-p-180170.html,R$27.32,R$49.18 
ESCAM Elf QF200 HD 960P WiFi IP câmera de 1.3MP duas vias de voz SCM-523713,https://www.tinydeal.com/pt/escam-elf-qf200-hd-960p-wifi-ip-camera-13mp-two-way-voice-p-163421.html,R$240.03,R$312.04 
110 em 1 PC chave de fenda Set Mini Precision elétrica chave de fenda multi Computer RTH-567700,https://www.tinydeal.com/pt/110-in-1-screwdriver-set-mini-electric-precision-screwdriver-multi-computer-pc-p-181489.html,R$99.21,R$128.97 
SanDisk Extreme USB 3.0 dupla OTG USB 32GB Flash Drive de alta velocidade 150M / S EUD-530043,https://www.tinydeal.com/pt/sandisk-extreme-usb-30-dual-otg-usb-32gb-flash-drive-high-speed-150ms-p-165820.html,R$49.42,R$64.24 
Elétrica Grinding controle do pé Pé Cuidados com a pele Remover Repair polonês HHI-524331,https://www.tinydeal.com/pt/electric-grinding-foot-control-foot-care-skin-remover-polish-repair-p-163664.html,R$46.51,R$69.76 
carro-cobre cortina de folha de alumínio para a tampa de prata do obturador pára-sol da janela de carro RTH-548516,https://www.tinydeal.com/pt/car-covers-aluminum-foil-curtain-for-shutter-silver-car-window-sunshade-cover-p-174824.html,R$35.50,R$46.16 
LED 2pcs 36MM 18 SMD Car RTH-563433,https://www.tinydeal.com/pt/2pcs-36mm-18-smd-car-led-p-180330.html,R$9.15,R$11.89 
Conjunto de 4 aço inoxidável 304 cubos de gelo Whisky Pedras Chilling HHI-517866,https://www.tinydeal.com/pt/set-of-4-304-stainless-steel-ice-cubes-whiskey-chilling-stones-p-160807.html,R$39.96,R$51.93 
3-em-1 Fruit faca de segurança Abacate Slicer Corer plástico Lâmina Durable HHI-516702,https://www.tinydeal.com/pt/3-in-1-safety-avocado-slicer-corer-plastic-fruit-knife-durable-blade-p-160947.html,R$18.56,R$24.13 
Criativo DIY Sushi Maker Fácil Sushi conjunto de rolos de cozinha Tools HKI-524325,https://www.tinydeal.com/pt/creative-diy-sushi-maker-easy-sushi-roller-set-cooking-tools-p-163628.html,R$39.29,R$51.08 
10A Digital Voltímetro Amperímetro EDT-562980,https://www.tinydeal.com/pt/10a-digital-voltmeter-ammeter-p-180375.html,R$18.18,R$23.63 
Ear Aço inoxidável 6pcs Remoção Picker Earwax com caixa de armazenamento EDT-564927,https://www.tinydeal.com/pt/6pcs-stainless-steel-ear-picker-earwax-removal-with-storage-box-p-181074.html,R$39.12,R$50.85 
Sapatilhas Magnetic Buckles Casual atacadores magnéticos S-523569,https://www.tinydeal.com/pt/sneakers-magnetic-shoe-buckles-casual-magnetic-shoe-laces-p-163368.html,R$14.16,R$18.40 
Voltar Shoulder Postura Correção Belt Suporte ajustável Adult Sports Segurança HHI-566285,https://www.tinydeal.com/pt/back-shoulder-posture-correction-adjustable-adult-sports-safety-support-belt-p-181505.html,R$24.11,R$31.33 
Universal Anti-Slip da bicicleta da bicicleta da motocicleta Phone Holder S-561800,https://www.tinydeal.com/pt/universal-anti-slip-bicycle-bike-phone-holder-motorcycle-p-179378.html,R$50.53,R$65.68 
Cap Bracket faca de aço inoxidável cozinha cortando impulsionador HHI-511963,https://www.tinydeal.com/pt/stainless-steel-kitchen-chopping-booster-knife-bracket-cap-p-159077.html,R$17.36,R$22.57 
Mini Outdoor C6 IPX4 Impermeável Bluetooth Speaker com Ventosa HHITH-530908,https://www.tinydeal.com/pt/outdoor-mini-c6-ipx4-waterproof-bluetooth-speaker-with-suction-cup-p-166201.html,R$42.67,R$55.46 
Cartão SD de 64GB Classe 10 Micro com adaptador Card - Yellow EFM-558764,https://www.tinydeal.com/pt/64gb-class-10-micro-sd-card-with-card-adapter-yellow-p-177912.html,R$51.80,R$62.16 
"1/4"" Hex unidade titulares Bit chave de fenda magnética NLC-557814",https://www.tinydeal.com/pt/14-hex-drive-magnetic-screwdriver-bit-holders-p-178323.html,R$23.72,R$30.84 
YWXLight 5V 4W 250-350LM 16 LED SMD 3528 Portable USB Faixa de Luz HLT-517370,https://www.tinydeal.com/pt/ywxlight-5v-4w-250-350lm-16-led-smd-3528-portable-usb-strip-light-p-160576.html,R$21.83,R$28.38 
1/2/4 pcs Máquina Mini Handheld costura leve Craft Costura para Uso Doméstico EDT-533546,https://www.tinydeal.com/pt/124-pcs-mini-handheld-sewing-lightweight-craft-sewing-machine-for-home-use-p-167181.html,R$52.83,R$63.40 
P47 na orelha sem fio Bluetooth 5.0 Headphones plástico dinâmico Headset Celular EEP-563789,https://www.tinydeal.com/pt/p47-on-ear-wireless-bluetooth-50-headphones-dynamic-plastic-cell-phone-headset-p-180848.html,R$51.58,R$67.05 
N69 inteligente Pulseira Heart Rate oxigênio do sangue sono monitor de Fitness Rastreador E-544008,https://www.tinydeal.com/pt/n69-smart-bracelet-heart-rate-blood-oxygen-sleep-monitor-fitness-tracker-p-173153.html,R$154.43,R$200.75 
YWXLight E14 200-240V 12W 1000-1200LM 102-LED SMD 2835 LED Light Bulb HLT-515262,https://www.tinydeal.com/pt/ywxlight-e14-200-240v-12w-1000-1200lm-102-led-smd-2835-led-light-bulb-p-159532.html,R$20.23,R$24.27 
7 em 1 multifuncionais chave Tools Titular EDC STH-524885,https://www.tinydeal.com/pt/7-in-1-multifunctional-key-holder-edc-tools-p-163944.html,R$15.10,R$19.62 
Starfish em forma Sink Strainer dreno de assoalho cobrir os cabelos Catcher f Banho Cozinha HHI-537218,https://www.tinydeal.com/pt/starfish-shaped-sink-strainer-floor-drain-cover-hair-catcher-f-bathroom-kitchen-p-170053.html,R$11.62,R$15.10 
400ml BPA Leak Proof garrafa de água desporto Posto Caminhadas garrafa portátil HHI-544180,https://www.tinydeal.com/pt/400ml-bpa-free-leak-proof-sports-water-bottle-tour-hiking-portable-bottle-p-173270.html,R$32.04,R$41.64 
Mini inoxidável Scissors mola de aço com chaveiro para Survival Outdoor HHI-510585,https://www.tinydeal.com/pt/mini-stainless-steel-spring-scissors-with-keyring-for-outdoor-survival-p-158822.html,R$9.16,R$11.91 
Hulk Incredible Caneca Caneca Punho 3D Hulk HHI-548201,https://www.tinydeal.com/pt/hulk-mug-incredible-hulk-3d-fist-mug-p-174294.html,R$75.02,R$97.51 
Thongs Lace Briefs Calcinhas G-corda DUW-530740,https://www.tinydeal.com/pt/lace-briefs-knickers-g-string-thongs-p-179137.html,R$10.33,R$13.42 
Ornamento desktop Decor Árvore 22 centímetros Mini Natal Xmas HHI-560012,https://www.tinydeal.com/pt/22cm-mini-christmas-tree-xmas-decor-desktop-ornament-p-178503.html,R$18.24,R$23.71 
No Face perna longa Papai Noel boneca HHI-560401,https://www.tinydeal.com/pt/no-face-long-leg-santa-claus-doll-p-178432.html,R$32.86,R$39.43 
Silicone USB Teclado Flexível 84-Key EDT-560335,https://www.tinydeal.com/pt/flexible-silicone-usb-84-key-keyboard-p-178791.html,R$63.70,R$76.44 
4pcs 1/4 Hex Shank Countersink Bit de broca ajustados para madeira Cortador HHI-532314,https://www.tinydeal.com/pt/4pcs-14-hex-shank-countersink-drill-bit-set-for-woodworking-cutter-p-166596.html,R$20.00,R$25.99 
2-Pin dos EUA para AU Plug Power Converter CAD-19575,https://www.tinydeal.com/pt/2-pin-us-to-au-power-plug-converter-p-16231.html,R$3.71,R$4.45 
30000W Eletricidade Saving Box Power Saver Dispositivo US EU UK plug 90-250V HHIHE-548457,https://www.tinydeal.com/pt/30000w-electricity-saving-box-power-saver-device-us-eu-uk-plug-90-250v-p-174641.html,R$30.09,R$39.11 
Mini USB Car Luz LED Atmosfera RTH-556184,https://www.tinydeal.com/pt/mini-car-usb-led-atmosphere-light-p-177325.html,R$14.03,R$16.82 
X96 Mini Android 7.1 TV BOX 1GB 8GB Amlogic S905W Quad Core UHD 4K WiFi de 2.4GHz E-533299,https://www.tinydeal.com/pt/x96-mini-android-71-tv-box-1gb-8gb-amlogic-s905w-quad-core-uhd-4k-24ghz-wifi-p-167868.html,R$176.46,R$211.75 
Mosquito Cabeça líquida de Proteção ao ar livre com Insect Escudo S-517775,https://www.tinydeal.com/pt/mosquito-head-net-outdoor-protection-with-insect-shield-p-160922.html,R$18.22,R$23.69 
"0,56 polegadas Medidor de Tensão de 2 fios EDT-556493",https://www.tinydeal.com/pt/056-inch-2-wire-voltage-meter-p-178027.html,R$15.18,R$19.73 
230 Buraco Pressurized Water saving Chuveiro 3 Configurações de pulverização Banho Pulverizador HHI-553855,https://www.tinydeal.com/pt/230-hole-pressurized-water-saving-shower-head-3-spray-settings-bathroom-sprayer-p-176569.html,R$44.75,R$53.70 
Preguiçoso Hanging Pescoço Telefone Stands apoio do suporte colar para o iPhone Samsung EPAHD-547439,https://www.tinydeal.com/pt/lazy-hanging-neck-phone-stands-necklace-support-bracket-for-iphone-samsung-p-174319.html,R$53.29,R$63.94 
Phone Holder flexível Colar longo braço preguiçoso Bracket rotação de 360 ° do suporte do telefone EPAHD-542039,https://www.tinydeal.com/pt/flexible-phone-holder-necklace-long-arm-lazy-bracket-360°-rotation-phone-stand-p-172332.html,R$45.23,R$54.28 
Heel Terapia Intensiva Soothing Balm reparação calcanhares rachados secos HHI-540138,https://www.tinydeal.com/pt/intensive-heel-therapy-soothing-balm-repair-dry-cracked-heels-p-171176.html,R$36.94,R$44.31 
1.2M 4-Port USB 2.0 Hub Adapter Splitter externa com botão do interruptor ECA-516830,https://www.tinydeal.com/pt/12m-4-port-usb-20-hub-external-splitter-adapter-with-switch-button-p-160480.html,R$25.78,R$33.51 
Retro Unisex relógio de quartzo com pulseira de couro PU WWT-557956,https://www.tinydeal.com/pt/retro-unisex-quartz-watch-with-pu-leather-band-p-178219.html,R$20.95,R$25.14 
dos homens do dragão gótico Vintage Garra Mal Blue Eye Crânio Titanium Anel inoxidável HHI-541867,https://www.tinydeal.com/pt/mens-vintage-gothic-dragon-claw-evil-blue-eye-skull-titanium-stainless-ring-p-172041.html,R$9.22,R$11.06 
Suor quente das mulheres no corpo de alças Redu Tops perda de peso Shapewear BBI-546315,https://www.tinydeal.com/pt/hot-sweat-body-womens-tank-top-redu-tops-weight-loss-shapewear-p-173777.html,R$30.23,R$45.33 
2pcs Meat Handler Forks BBQ Meat Shredder Garras para Shredding Handling / Carving HHI-540178,https://www.tinydeal.com/pt/2pcs-meat-handler-forks-bbq-meat-shredder-claws-for-shredding-handlingcarving-p-171395.html,R$23.68,R$28.42 
Língua limpador de língua superfície de limpeza Escovas Duplo escova lateral f hálito fresco BBI-540047,https://www.tinydeal.com/pt/tongue-cleaner-tongue-surface-cleaning-brushes-double-side-brush-f-fresh-breath-p-171076.html,R$10.70,R$12.84 
Natal LED Lâmpada com Cor Mutável HLT-487541,https://www.tinydeal.com/pt/christmas-snowman-color-changing-led-night-lamp-p-156745.html,R$11.63,R$13.95 
Pet Anti-Lice Comb Vacuum HPI-563222,https://www.tinydeal.com/pt/pet-anti-lice-vacuum-comb-p-180343.html,R$88.92,R$106.71 
Portátil Rotação 7 Day Pill Semanal Titular Medicine Tablet HHI-531141,https://www.tinydeal.com/pt/portable-rotating-7-day-weekly-pill-medicine-tablet-holder-p-166262.html,R$13.87,R$16.65 
Pálpebra dupla instrutor dobra dupla pálpebra Training Exercício Vidros do olho Charming BBI-540036,https://www.tinydeal.com/pt/double-eyelid-trainer-double-fold-eye-lid-training-exercise-glasses-charming-eye-p-171146.html,R$11.74,R$14.08 
Retrátil Leash Dog Durable chumbo Reflective Dog Nylon Para Menor Médio Dogs HPI-548237,https://www.tinydeal.com/pt/retractable-dog-leash-durable-reflective-nylon-dog-lead-for-small-medium-dogs-p-174768.html,R$37.62,R$45.14 
1/2 Conjunto de azulejos de mosaico Praça Espelhos autoadesivas reflexiva do espelho adesivos HHI-532370,https://www.tinydeal.com/pt/12-set-of-square-mirrors-mosaic-tiles-self-adhesive-reflective-mirror-stickers-p-166641.html,R$18.01,R$21.60 
38 centímetros Killing Flea Mosquito Repelente Natural Desparasitação Essencial Collar Oil Pet HPI-568153,https://www.tinydeal.com/pt/38cm-killing-flea-mosquito-repellent-natural-deworming-essential-oil-pet-collar-p-181718.html,R$15.06,R$18.07 
Mens Mini Carteira de couro slim RFID seguro cartão de visita titular Automatic Pop-Up HHI-546054,https://www.tinydeal.com/pt/mens-mini-wallet-leather-slim-rfid-safe-business-card-holder-automatic-pop-up-p-173728.html,R$33.76,R$40.51 
CUBOT V2 inteligente Pulseira Caller ID SMS Reminder Sports Tracker E-520831,https://www.tinydeal.com/pt/cubot-v2-smart-bracelet-caller-id-sms-reminder-sports-tracker-p-162005.html,R$139.51,R$167.41 
5W Pest Control Elétrica Mosquito assassino Lamp Insect Armadilha Lamp LED Pest Catcher HHI-551353,https://www.tinydeal.com/pt/5w-pest-control-electric-mosquito-killer-lamp-insect-trap-lamp-led-pest-catcher-p-175659.html,R$58.17,R$69.80 
Prostate Magnetic Therapy Alargamento Cueca masculino Sexy cueca homens Briefs DUW-542054,https://www.tinydeal.com/pt/prostate-magnetic-therapy-enlargement-underpants-male-sexy-underwear-men-briefs-p-172404.html,R$37.68,R$45.21 
1/4/6 pcs Pill Box Organizador w / 7 Box Único e 4 organizador diário cor aleatória HHI-530513,https://www.tinydeal.com/pt/146-pcs-pill-box-organizer-w-7-single-box-and-4-daily-organizer-color-random-p-166073.html,R$45.99,R$55.18 
Orico 1M Micro 3A USB Dados carregamento rápido f Smartphone Nylon Cable E-516159,https://www.tinydeal.com/pt/orico-1m-micro-usb-3a-data-fast-charging-nylon-cable-f-smartphone-p-159867.html,R$23.94,R$28.73 
Clip-on óculos para presbiopia com Keychain Caso HHI-554128,https://www.tinydeal.com/pt/clip-on-presbyopic-glasses-with-keychain-case-p-176608.html,R$29.01,R$34.82 
Filhote de cachorro Chew Dentição corda Brinquedos Mini nó duplo de algodão corda para cães pequenos HPI-541165,https://www.tinydeal.com/pt/puppy-chew-teething-rope-toys-mini-double-knot-cotton-rope-for-small-dogs-p-171713.html,R$7.91,R$9.47 
Lua Impressão 3D lâmpada recarregável Night Light Regulável Touch Control Brilho HHI-533868,https://www.tinydeal.com/pt/3d-printing-moon-lamp-rechargeable-night-light-dimmable-touch-control-brightness-p-171831.html,R$62.63,R$75.15 
Dog ajustável Leash acoplador Two Way Pet Elastic Traction Rope 2.0 * 50 centímetros HPI-543941,https://www.tinydeal.com/pt/adjustable-dog-leash-coupler-two-way-pet-elastic-traction-rope-2050cm-p-173143.html,R$27.74,R$33.29 
Par de FXT tornozelo Meias de compressão HHI-557139,https://www.tinydeal.com/pt/pair-of-fxt-ankle-compression-socks-p-178050.html,R$11.28,R$13.53 
S Tamanho da pata do cão portátil Limpo Cup HPI-554645,https://www.tinydeal.com/pt/s-size-portable-dog-paw-clean-cup-p-176672.html,R$41.51,R$49.80 
Animais de estimação Cães Formação Outdoor filhote de cachorro Flying Dog Discos Fetch Toy HHI-556617,https://www.tinydeal.com/pt/pets-dogs-outdoor-training-puppy-flying-discs-dog-fetch-toy-p-177453.html,R$20.38,R$24.45 
Fly Trap elétrica USB automática Flycatcher Pest Control Catcher mosca assassina HHI-552970,https://www.tinydeal.com/pt/fly-trap-electric-usb-automatic-flycatcher-pest-control-catcher-fly-killer-p-176262.html,R$56.79,R$68.15 
"Cactus em forma de tinta preta Gel Pen 0,5 milímetros HHI-561103",https://www.tinydeal.com/pt/cactus-shaped-05-mm-black-ink-gel-pen-p-178844.html,R$6.62,R$7.94 
Dobrável Backpack compactáveis mochila para viagens Outdoor Sports Escalada Camping HHI-541129,https://www.tinydeal.com/pt/foldable-backpack-packable-daypack-for-outdoor-travel-sports-climbing-camping-p-171883.html,R$29.25,R$35.09 
1/2/4 Goggles pcs cebola corte Onion Vidros do olho de protecção Anti-Spicy No Tears DGS-533174,https://www.tinydeal.com/pt/124-pcs-onion-goggles-cutting-onion-glasses-eye-protective-anti-spicy-no-tears-p-167156.html,R$18.53,R$22.22 
Modo JJRC H6C Headless 2.4GHz RC Quadrotor w 2MP Camera TRC-356582,https://www.tinydeal.com/pt/jjrc-h6c-headless-mode-24ghz-rc-quadcopter-w-2mp-camera-p-141134.html,R$238.15,R$285.78 
Moda 3 em 1 Clipe Fisheye macro e lente grande angular EPATH-394669,https://www.tinydeal.com/pt/fashionable-3-in-1-clip-fisheye-macro-and-wide-angle-lens-p-149724.html,R$17.30,R$20.76 
Roda-se Lycra impermeável inverno quente máscara de esqui Facial SBK-559005,https://www.tinydeal.com/pt/wheel-up-lycra-waterproof-winter-warm-ski-full-face-mask-p-177971.html,R$44.09,R$52.90 
lâmpada LED luz caneta esferográfica com lanterna multifuncional luz durante a noite HHI-556445,https://www.tinydeal.com/pt/led-lamp-light-pen-ballpoint-pen-with-light-multifunctional-flashlight-at-night-p-177534.html,R$7.24,R$8.68 
Casual Meias Lace Pureza florais Sexy Socks por Mulheres DUW-311167,https://www.tinydeal.com/pt/casual-lace-purity-floral-sexy-socks-hosiery-for-women-p-128473.html,R$17.89,R$23.25 
YWXLight pode ser escurecido luz do ponto GU10 110-120V 9W 600-810LM 180 ° Lâmpadas HLT-516496,https://www.tinydeal.com/pt/ywxlight-dimmable-spot-light-gu10-110-120v-9w-600-810lm-180°-bulbs-p-160469.html,R$27.00,R$32.39 
4 em um mosquetão em forma de D dupla da faca multifuncional w & LED tocha NLC-509740,https://www.tinydeal.com/pt/4-in-1-multifunctional-d-shaped-carabiner-w-dual-knife-led-torch-p-158691.html,R$24.42,R$31.75 
Carro Telefone montar titular do painel do pára-brisa Magnetic Mount Holder RTH-535214,https://www.tinydeal.com/pt/car-phone-mount-holder-dashboard-windshield-magnetic-mount-holder-p-172349.html,R$22.85,R$27.43 
Multi-purpose Titular Auto Car Sun Visor Organizer Bag Bolsa de Cartão de Memória HHI-535454,https://www.tinydeal.com/pt/multi-purpose-auto-car-sun-visor-organizer-pouch-bag-card-storage-holder-p-168850.html,R$28.83,R$34.59 
480ml portátil saco de água Ultraleve dobrável macio Flask Garrafa desporto ao ar livre S-571350,https://www.tinydeal.com/pt/480ml-portable-water-bag-ultralight-foldable-soft-flask-bottle-outdoor-sport-p-182300.html,R$12.46,R$22.41 
3M 6 LED 7mm Lentes IP67 USB Endoscópio pra Android Smartphone e PC EPA-507397,https://www.tinydeal.com/pt/35m-6-led-7mm-lens-ip67-usb-endoscope-f-android-smartphone-and-pc-p-158430.html,R$59.15,R$70.98 
Worldwide All in One Travel Power Plug Adapter com duas portas USB E-516982,https://www.tinydeal.com/pt/worldwide-all-in-one-travel-power-plug-adapter-with-dual-usb-ports-p-160908.html,R$46.76,R$56.11 
Universal Projector CCTV Camera parede Montagem no teto Hanger 360 ° Rotatable cabeça SCM-539581,https://www.tinydeal.com/pt/universal-projector-cctv-camera-wall-ceiling-mount-hanger-360°-rotatable-head-p-171090.html,R$61.93,R$74.31 
Tester dupla perda pessoal escala de gordura corporal Calculadora Caliper HHI-561980,https://www.tinydeal.com/pt/personal-double-scale-body-fat-loss-tester-calculator-caliper-p-178937.html,R$9.66,R$11.59 
Hot YuGiOh sabedoria Roda do Milénio cadeia colar de pingente de jóias DJA-551064,https://www.tinydeal.com/pt/hot-yugioh-millennium-wisdom-wheel-chain-necklace-pendant-jewelry-p-175562.html,R$12.39,R$16.11 
Ordro HDV-V12 1080p Camera FHD Digital DV EDT-561770,https://www.tinydeal.com/pt/ordro-hdv-v12-1080p-fhd-digital-camera-dv-camcorder-p-179084.html,R$290.37,R$377.47 
2 x sem fio gancho prendedor Hanger 8mm de diâmetro transparente EPATH-519933,https://www.tinydeal.com/pt/2-x-wireless-hook-catch-hanger-diameter-8mm-transparent-p-161695.html,R$4.49,R$5.39 
